frame,keypoints,Timestamp,Annotation
371,"[[[655.1065063476562, 84.51968383789062], [667.3694458007812, 74.66181945800781], [644.811767578125, 74.65472412109375], [686.0615234375, 87.79547119140625], [629.8737182617188, 88.16160583496094], [712.8056030273438, 158.65869140625], [597.0648193359375, 161.0240020751953], [766.9886474609375, 217.9981689453125], [551.7283935546875, 224.05294799804688], [781.338623046875, 239.603759765625], [555.5851440429688, 237.88739013671875], [692.4242553710938, 328.81494140625], [616.7284545898438, 331.5884704589844], [715.13671875, 465.8189697265625], [621.99951171875, 468.36785888671875], [750.9478149414062, 594.323974609375], [652.243408203125, 594.279296875]]]",12.366666666666667,Rapid HRV increase detected
372,"[[[654.2274780273438, 86.59860229492188], [666.24853515625, 76.55635070800781], [643.6060791015625, 76.7108154296875], [685.7718505859375, 89.71434020996094], [629.4930419921875, 91.54470825195312], [713.96435546875, 159.7861328125], [596.98193359375, 165.6363983154297], [766.1258544921875, 218.45919799804688], [550.870361328125, 229.65328979492188], [777.8961181640625, 242.13357543945312], [560.9635009765625, 241.35479736328125], [691.3837280273438, 326.6619873046875], [615.2039794921875, 329.9632568359375], [710.7404174804688, 462.3150329589844], [620.8312377929688, 465.5203857421875], [743.2566528320312, 594.5919189453125], [644.5150756835938, 594.5152587890625]]]",12.4,Rapid HRV increase detected
373,"[[[653.6820068359375, 85.77278137207031], [665.7181396484375, 75.74493408203125], [642.473876953125, 76.12767028808594], [684.9852294921875, 89.29226684570312], [627.8037109375, 91.81607055664062], [712.476318359375, 160.18386840820312], [596.091552734375, 166.86769104003906], [764.7988891601562, 218.57705688476562], [550.401123046875, 230.94155883789062], [779.2326049804688, 242.01043701171875], [561.172119140625, 241.55459594726562], [690.2244262695312, 326.5271911621094], [614.9308471679688, 330.0927734375], [706.2955932617188, 462.6698913574219], [619.00634765625, 466.3509521484375], [739.5587158203125, 593.4169311523438], [644.8746337890625, 594.353271484375]]]",12.433333333333334,Rapid HRV increase detected
374,"[[[654.06591796875, 87.70120239257812], [665.8375244140625, 77.618408203125], [642.5665283203125, 78.16291809082031], [684.1340942382812, 90.4925537109375], [626.6609497070312, 93.4752197265625], [710.5016479492188, 160.68295288085938], [594.484130859375, 168.50845336914062], [764.8541259765625, 217.68634033203125], [548.1787109375, 232.76629638671875], [780.046142578125, 240.762451171875], [559.633056640625, 242.31021118164062], [688.5704345703125, 325.2060546875], [614.2633056640625, 329.0968322753906], [698.55029296875, 461.9600524902344], [615.8543090820312, 465.9176025390625], [734.1298828125, 589.9090576171875], [646.1314086914062, 590.7503662109375]]]",12.466666666666669,
375,"[[[652.4990844726562, 89.71138000488281], [664.32275390625, 79.38970947265625], [640.9856567382812, 80.32666015625], [682.9945068359375, 91.50753784179688], [625.6867065429688, 95.46961975097656], [709.5691528320312, 161.2530975341797], [594.6025390625, 169.6096649169922], [765.6436157226562, 217.75648498535156], [547.6882934570312, 232.8363037109375], [780.5521240234375, 240.28228759765625], [559.5761108398438, 242.24069213867188], [686.77392578125, 323.3415832519531], [614.0396728515625, 327.0301513671875], [688.4349365234375, 460.0301513671875], [611.7232666015625, 463.6872863769531], [727.0870971679688, 587.3074951171875], [647.8202514648438, 588.3846435546875]]]",12.5,
376,"[[[648.3007202148438, 91.49215698242188], [660.9727783203125, 80.70425415039062], [637.1824951171875, 82.20301818847656], [682.474609375, 91.67770385742188], [624.7887573242188, 96.89830017089844], [709.5350341796875, 161.69155883789062], [596.150634765625, 170.0806884765625], [767.446533203125, 219.7049560546875], [547.3478393554688, 232.8885498046875], [781.1542358398438, 241.325439453125], [560.2669677734375, 242.39175415039062], [683.4212646484375, 320.9620056152344], [613.1590576171875, 323.99127197265625], [675.130859375, 458.6007385253906], [609.0742797851562, 461.2252197265625], [719.0559692382812, 581.20166015625], [654.554931640625, 582.2144775390625]]]",12.533333333333331,
377,"[[[647.603271484375, 91.80221557617188], [660.5013427734375, 80.99343872070312], [636.4248657226562, 82.50715637207031], [682.1505737304688, 92.02337646484375], [624.33447265625, 97.3822021484375], [708.5928955078125, 161.83828735351562], [596.3925170898438, 170.54226684570312], [767.362548828125, 219.8391876220703], [547.7728271484375, 233.96682739257812], [780.9911499023438, 240.26263427734375], [561.966796875, 242.67620849609375], [681.2474365234375, 319.969482421875], [613.439453125, 322.7433166503906], [662.8348388671875, 456.68505859375], [608.68896484375, 458.8509826660156], [705.0623779296875, 582.861572265625], [660.09716796875, 583.2490234375]]]",12.566666666666666,
378,"[[[646.8544921875, 91.65362548828125], [660.2424926757812, 80.95846557617188], [635.72412109375, 82.46726989746094], [682.4269409179688, 92.51953125], [624.2412109375, 97.91165161132812], [709.2540283203125, 162.98974609375], [596.322265625, 170.98202514648438], [769.3935546875, 222.34568786621094], [547.509521484375, 234.52423095703125], [782.0003662109375, 240.23074340820312], [560.9467163085938, 242.69876098632812], [679.072509765625, 318.341552734375], [613.0955200195312, 320.263427734375], [649.46240234375, 455.2170104980469], [609.5239868164062, 456.0257568359375], [689.1966552734375, 582.3206787109375], [669.951416015625, 581.7562866210938]]]",12.6,
379,"[[[647.7381591796875, 92.54415893554688], [660.4780883789062, 82.05712890625], [636.7413940429688, 83.52557373046875], [681.5960693359375, 93.9486083984375], [624.6151123046875, 99.1522216796875], [707.4837646484375, 163.39491271972656], [596.2534790039062, 171.0707244873047], [769.0867919921875, 222.69287109375], [547.346435546875, 233.83770751953125], [782.5991821289062, 241.13494873046875], [560.6506958007812, 242.4144287109375], [674.5226440429688, 317.1620788574219], [609.8868408203125, 318.236083984375], [638.9638671875, 449.5457763671875], [606.0966796875, 449.8909912109375], [667.28857421875, 580.404052734375], [657.1832885742188, 579.5923461914062]]]",12.633333333333333,
380,"[[[649.0241088867188, 92.52626037597656], [661.6729736328125, 82.26054382324219], [637.9830322265625, 83.38824462890625], [681.97412109375, 94.37286376953125], [625.2040405273438, 98.88192749023438], [706.7682495117188, 163.40821838378906], [596.7692260742188, 170.3856201171875], [768.0480346679688, 222.39678955078125], [547.3018188476562, 233.0166015625], [781.8671875, 241.26226806640625], [559.924072265625, 242.20150756835938], [673.6140747070312, 316.05352783203125], [610.14794921875, 316.71502685546875], [634.8135375976562, 448.4618835449219], [605.1722412109375, 448.13861083984375], [660.1813354492188, 581.0419311523438], [654.5791625976562, 579.097412109375]]]",12.666666666666666,
381,"[[[650.2862548828125, 92.30294799804688], [662.946533203125, 82.0870361328125], [639.162109375, 83.02633666992188], [682.6192626953125, 94.51165771484375], [625.8255004882812, 98.67022705078125], [706.71728515625, 163.14727783203125], [597.18310546875, 170.02960205078125], [768.44384765625, 221.99168395996094], [547.5298461914062, 232.99343872070312], [780.7613525390625, 240.33721923828125], [559.2930908203125, 241.67477416992188], [673.4219360351562, 316.0906677246094], [610.5587158203125, 316.57452392578125], [631.9681396484375, 448.852294921875], [604.7145385742188, 448.0617980957031], [657.5062255859375, 585.967529296875], [655.3490600585938, 583.0345458984375]]]",12.7,
382,"[[[651.8733520507812, 91.46356201171875], [664.2193603515625, 81.4769287109375], [640.5811767578125, 82.17951965332031], [682.630126953125, 94.36871337890625], [626.1369018554688, 98.09762573242188], [706.2013549804688, 163.22412109375], [596.8726196289062, 169.80364990234375], [768.5818481445312, 222.03475952148438], [545.9869384765625, 233.22802734375], [779.6214599609375, 240.54226684570312], [560.2490844726562, 242.16162109375], [673.5210571289062, 315.78521728515625], [611.1649169921875, 316.0610046386719], [628.4515380859375, 448.79608154296875], [604.2060546875, 447.35760498046875], [651.53173828125, 584.8258666992188], [653.2559204101562, 580.6937255859375]]]",12.733333333333333,
383,"[[[652.6508178710938, 90.78030395507812], [664.7664794921875, 80.89801025390625], [641.2490234375, 81.50308227539062], [682.4068603515625, 93.76921081542969], [626.3480834960938, 97.24137878417969], [705.4813232421875, 162.29859924316406], [597.1859741210938, 168.45579528808594], [766.1529541015625, 220.4040985107422], [547.0040893554688, 231.52703857421875], [778.2549438476562, 238.21096801757812], [560.2863159179688, 241.35153198242188], [672.3945922851562, 316.56927490234375], [610.708251953125, 316.7327575683594], [628.295166015625, 451.7650451660156], [605.02734375, 450.3792419433594], [645.5989379882812, 587.7962646484375], [648.7459716796875, 584.1400756835938]]]",12.766666666666667,
384,"[[[652.905029296875, 90.72647094726562], [664.8099975585938, 80.71969604492188], [641.1529541015625, 81.36744689941406], [681.8012084960938, 93.71018981933594], [625.5848388671875, 97.22708129882812], [706.02001953125, 162.36550903320312], [596.3616333007812, 168.58084106445312], [765.9496459960938, 220.39495849609375], [546.4454956054688, 231.94839477539062], [778.040283203125, 237.54824829101562], [560.1243896484375, 241.42758178710938], [672.8676147460938, 318.1614990234375], [610.3088989257812, 318.4705810546875], [630.6661376953125, 454.8957214355469], [606.88525390625, 454.05035400390625], [640.0916137695312, 592.6093139648438], [644.08056640625, 589.995361328125]]]",12.8,
385,"[[[652.9913330078125, 91.36503601074219], [665.0546875, 81.40606689453125], [641.243408203125, 81.70040893554688], [682.0458374023438, 94.10531616210938], [625.1537475585938, 96.67214965820312], [705.8984375, 162.26437377929688], [595.39453125, 168.08419799804688], [765.4030151367188, 219.3363037109375], [545.7700805664062, 231.3596649169922], [778.51318359375, 237.04266357421875], [558.7672119140625, 241.1861572265625], [672.0513916015625, 319.22576904296875], [608.6043090820312, 319.4291687011719], [633.3509521484375, 455.75909423828125], [606.7060546875, 454.816650390625], [635.9990234375, 592.639404296875], [636.4920654296875, 589.12158203125]]]",12.833333333333334,
386,"[[[652.1602783203125, 92.50369262695312], [664.6607055664062, 82.55987548828125], [640.6451416015625, 82.382080078125], [682.2384033203125, 94.86637878417969], [624.8212890625, 96.12374877929688], [705.6199951171875, 162.65208435058594], [594.6990966796875, 167.88279724121094], [764.105224609375, 218.7730712890625], [546.3616943359375, 230.94935607910156], [778.83984375, 236.76190185546875], [557.8184204101562, 240.72445678710938], [670.9910888671875, 321.695556640625], [607.1810913085938, 321.7559814453125], [635.740478515625, 457.1404113769531], [608.5215454101562, 456.1019287109375], [630.809326171875, 591.2427978515625], [632.7932739257812, 586.6005249023438]]]",12.866666666666667,
387,"[[[649.930419921875, 93.44961547851562], [662.8807983398438, 83.52206420898438], [638.856689453125, 83.05929565429688], [681.8842163085938, 95.81903076171875], [624.5494384765625, 96.31869506835938], [705.77587890625, 163.79287719726562], [594.21044921875, 168.90272521972656], [763.8759155273438, 218.64144897460938], [545.416748046875, 231.706787109375], [779.7857666015625, 236.24026489257812], [557.9619140625, 241.07662963867188], [670.0801391601562, 325.2996826171875], [605.861572265625, 325.3255615234375], [636.7424926757812, 460.92864990234375], [609.2695922851562, 459.8496398925781], [626.5576782226562, 594.1687622070312], [629.29541015625, 588.584228515625]]]",12.9,
388,"[[[650.0537719726562, 95.25936889648438], [662.7028198242188, 85.11990356445312], [638.9924926757812, 84.81573486328125], [681.3463745117188, 96.61871337890625], [624.5138549804688, 97.35134887695312], [706.0641479492188, 164.70664978027344], [593.7596435546875, 169.4635467529297], [763.4974975585938, 220.71603393554688], [545.6792602539062, 232.60171508789062], [778.8467407226562, 236.60794067382812], [558.4775390625, 241.59521484375], [670.096435546875, 326.8970642089844], [605.339111328125, 326.817626953125], [636.995849609375, 463.3531494140625], [608.8467407226562, 462.3419189453125], [624.718505859375, 595.8133544921875], [627.923583984375, 591.0957641601562]]]",12.933333333333334,
389,"[[[649.240234375, 97.13848876953125], [661.9255981445312, 86.64750671386719], [638.0545654296875, 86.66729736328125], [681.1319580078125, 97.32205200195312], [624.1719970703125, 98.74600219726562], [706.34619140625, 165.64952087402344], [594.3839721679688, 169.92474365234375], [763.069580078125, 222.82843017578125], [545.6387329101562, 232.78948974609375], [778.577880859375, 236.83950805664062], [558.1085205078125, 241.72073364257812], [669.1292114257812, 328.5859375], [604.6851806640625, 328.1889953613281], [634.7946166992188, 466.3436584472656], [607.4463500976562, 465.14581298828125], [623.1752319335938, 597.9920654296875], [626.95654296875, 594.61376953125]]]",12.966666666666669,
390,"[[[648.395263671875, 97.92314147949219], [660.9474487304688, 87.41131591796875], [637.2062377929688, 87.71087646484375], [680.2337646484375, 98.14157104492188], [623.9039916992188, 100.25152587890625], [706.177490234375, 166.534912109375], [594.7401733398438, 170.56973266601562], [762.3848266601562, 225.31454467773438], [545.6994018554688, 233.8856201171875], [778.0160522460938, 237.14385986328125], [557.3460083007812, 242.26016235351562], [668.5762939453125, 328.601806640625], [604.801513671875, 328.01141357421875], [632.4684448242188, 467.4476623535156], [607.1177978515625, 466.1173095703125], [621.705810546875, 600.4856567382812], [628.2360229492188, 598.15869140625]]]",13.0,
391,"[[[648.82958984375, 99.04496765136719], [661.2242431640625, 88.34750366210938], [637.39697265625, 88.89437866210938], [680.2894287109375, 98.63368225097656], [623.8304443359375, 101.33941650390625], [705.69921875, 167.1103057861328], [594.9025268554688, 171.45750427246094], [761.5404663085938, 225.1143035888672], [545.7086791992188, 234.39450073242188], [778.8289794921875, 235.3975830078125], [557.8021240234375, 242.4249267578125], [667.3482666015625, 329.38238525390625], [603.895751953125, 329.00848388671875], [632.083251953125, 467.89959716796875], [606.3795166015625, 467.0917053222656], [622.3546752929688, 600.7410888671875], [627.3467407226562, 599.9091796875]]]",13.033333333333331,
392,"[[[649.3372802734375, 99.31600952148438], [661.7991943359375, 88.74479675292969], [637.8162841796875, 89.27896118164062], [680.7534790039062, 99.44021606445312], [623.9255981445312, 102.1339111328125], [706.17138671875, 167.96746826171875], [594.813232421875, 172.0518798828125], [762.8079833984375, 225.5459747314453], [545.5581665039062, 234.09811401367188], [778.6220703125, 235.70965576171875], [557.9346923828125, 242.341064453125], [667.0407104492188, 329.91497802734375], [603.2671508789062, 329.3591003417969], [632.4977416992188, 468.1093444824219], [606.6613159179688, 466.8519592285156], [622.7586669921875, 600.7761840820312], [627.4718017578125, 599.4628295898438]]]",13.066666666666666,
393,"[[[649.9989624023438, 99.17991638183594], [662.3491821289062, 88.60667419433594], [638.372802734375, 89.21739196777344], [681.0994873046875, 99.41349792480469], [624.2981567382812, 102.30726623535156], [706.3538818359375, 168.13099670410156], [595.3597412109375, 172.0199432373047], [762.4330444335938, 225.51954650878906], [545.583984375, 233.71829223632812], [778.3975219726562, 234.4381103515625], [557.6843872070312, 241.79754638671875], [666.8836059570312, 329.79302978515625], [603.2740478515625, 329.1860656738281], [632.7565307617188, 468.1288146972656], [606.7048950195312, 466.89703369140625], [622.810546875, 601.0340576171875], [626.3959350585938, 600.3140869140625]]]",13.1,
394,"[[[650.5665893554688, 99.05081176757812], [662.8619995117188, 88.52639770507812], [638.9830322265625, 89.04170227050781], [681.394287109375, 99.37582397460938], [624.6929931640625, 102.0604248046875], [706.1317138671875, 168.00558471679688], [595.4852905273438, 171.9246063232422], [762.0966796875, 224.90081787109375], [545.0825805664062, 233.63259887695312], [777.9912109375, 234.0250244140625], [557.845947265625, 241.52133178710938], [666.964599609375, 329.3209533691406], [603.5719604492188, 328.7978515625], [632.701416015625, 467.8330078125], [607.1162719726562, 466.6619567871094], [623.0505981445312, 601.0146484375], [626.6171264648438, 600.0118408203125]]]",13.133333333333333,
395,"[[[651.17529296875, 98.87564086914062], [663.4749755859375, 88.39840698242188], [639.5947265625, 88.85272216796875], [681.8436279296875, 99.35794067382812], [625.15185546875, 101.88238525390625], [706.33544921875, 168.04165649414062], [595.6661376953125, 171.68414306640625], [762.0338745117188, 224.9207763671875], [545.2135009765625, 233.184814453125], [778.1212768554688, 234.15570068359375], [557.335693359375, 241.35983276367188], [666.8326416015625, 329.27874755859375], [603.35498046875, 328.6461181640625], [633.1028442382812, 468.1524658203125], [607.0205078125, 466.8699951171875], [623.0264282226562, 601.1005249023438], [625.9954223632812, 600.0482177734375]]]",13.166666666666666,
396,"[[[651.77587890625, 98.94319152832031], [663.9854736328125, 88.48884582519531], [640.1746215820312, 88.86659240722656], [681.9739990234375, 99.45252990722656], [625.3196411132812, 101.77247619628906], [706.267333984375, 168.085205078125], [595.4647827148438, 171.6292266845703], [762.2294311523438, 224.879150390625], [545.2212524414062, 233.280517578125], [778.339599609375, 234.15802001953125], [557.4285278320312, 241.405029296875], [666.8123779296875, 329.5784912109375], [603.2008056640625, 328.9504699707031], [633.578369140625, 468.4768981933594], [607.255126953125, 467.18170166015625], [622.7532348632812, 601.36083984375], [625.4613647460938, 600.1129150390625]]]",13.2,
397,"[[[651.8245239257812, 98.86456298828125], [664.0457153320312, 88.40753173828125], [640.1865844726562, 88.784912109375], [682.0069580078125, 99.42510986328125], [625.2744140625, 101.76425170898438], [706.144775390625, 168.20269775390625], [595.3386840820312, 171.7067108154297], [762.2108764648438, 224.98202514648438], [544.8488159179688, 233.36614990234375], [778.6703491210938, 234.46304321289062], [557.4639282226562, 241.73800659179688], [666.4617919921875, 329.847900390625], [602.9214477539062, 329.204345703125], [632.8143920898438, 468.8121337890625], [607.0510864257812, 467.50140380859375], [622.2247314453125, 601.519287109375], [625.6467895507812, 600.3461303710938]]]",13.233333333333333,
398,"[[[651.81982421875, 99.05487060546875], [663.9782104492188, 88.67388916015625], [640.2276000976562, 88.97900390625], [681.7125244140625, 99.74945068359375], [625.140380859375, 101.92486572265625], [705.736572265625, 168.35244750976562], [595.152587890625, 171.88282775878906], [762.5501708984375, 224.88906860351562], [545.0901489257812, 233.548583984375], [778.8199462890625, 234.64129638671875], [557.98974609375, 242.07540893554688], [666.5903930664062, 329.99365234375], [603.1925659179688, 329.3456115722656], [632.4452514648438, 469.04437255859375], [607.0206298828125, 467.5708923339844], [622.5178833007812, 601.4540405273438], [626.2129516601562, 599.7529296875]]]",13.266666666666667,
399,"[[[651.813232421875, 99.17994689941406], [663.98291015625, 88.89163208007812], [640.2380981445312, 89.16629028320312], [681.704833984375, 100.12232971191406], [625.107177734375, 102.26004028320312], [705.7960205078125, 168.67698669433594], [594.9780883789062, 172.23483276367188], [762.2921142578125, 224.74961853027344], [545.2439575195312, 233.490478515625], [778.3111572265625, 234.53472900390625], [558.8078002929688, 242.50946044921875], [666.955078125, 329.7947082519531], [603.323486328125, 329.14178466796875], [632.3385009765625, 468.50714111328125], [606.3417358398438, 466.9715576171875], [622.8067016601562, 600.1625366210938], [626.157470703125, 598.3706665039062]]]",13.3,
400,"[[[651.0872802734375, 99.819580078125], [663.5673828125, 89.44607543945312], [639.5573120117188, 89.689453125], [682.001220703125, 100.47337341308594], [624.8764038085938, 102.5390625], [706.0252685546875, 168.90264892578125], [595.1995849609375, 172.5565185546875], [762.5096435546875, 225.0850830078125], [545.4754638671875, 234.00042724609375], [778.4059448242188, 234.48233032226562], [559.2398071289062, 242.71542358398438], [667.36865234375, 329.7955017089844], [603.6915893554688, 329.08514404296875], [631.7239379882812, 468.3876037597656], [605.5779418945312, 466.6492004394531], [623.6906127929688, 599.0096435546875], [626.8292236328125, 596.8213500976562]]]",13.333333333333334,
401,"[[[651.0300903320312, 100.75282287597656], [663.5565185546875, 90.24362182617188], [639.5777587890625, 90.4779052734375], [682.1655883789062, 100.71798706054688], [625.0926513671875, 102.70150756835938], [706.367431640625, 168.88516235351562], [595.4197387695312, 172.54295349121094], [763.0899658203125, 225.2535400390625], [545.5572509765625, 234.13803100585938], [778.6767578125, 234.36260986328125], [558.8121337890625, 242.5260009765625], [667.8021240234375, 329.9183349609375], [604.0123901367188, 329.1112365722656], [631.3218994140625, 468.39642333984375], [604.634765625, 466.4742431640625], [623.5050659179688, 598.5252685546875], [626.1920776367188, 595.9982299804688]]]",13.366666666666667,
402,"[[[650.6964111328125, 101.47724914550781], [663.317138671875, 90.81985473632812], [639.2937622070312, 91.15852355957031], [682.4398193359375, 100.8934326171875], [625.2957153320312, 103.07867431640625], [707.550048828125, 169.27301025390625], [595.9917602539062, 172.39422607421875], [763.4720458984375, 227.4908905029297], [546.1093139648438, 234.5726318359375], [778.5733642578125, 234.1707763671875], [558.2229614257812, 242.51028442382812], [669.2637329101562, 328.92840576171875], [605.0866088867188, 327.77520751953125], [631.3296508789062, 466.4798889160156], [603.682861328125, 464.0750427246094], [624.3497314453125, 595.071533203125], [626.8818359375, 592.8262939453125]]]",13.4,
403,"[[[651.2457885742188, 101.78036499023438], [663.7504272460938, 91.17340087890625], [639.7964477539062, 91.63455200195312], [682.6533203125, 101.28024291992188], [625.522705078125, 103.85769653320312], [706.8698120117188, 169.58407592773438], [596.3464965820312, 172.78713989257812], [761.8671264648438, 227.4827117919922], [546.16064453125, 234.37200927734375], [777.6438598632812, 232.9544677734375], [558.4801635742188, 241.92108154296875], [669.6542358398438, 325.9040832519531], [605.849365234375, 324.9208679199219], [631.3783569335938, 461.8965148925781], [602.4334106445312, 459.7261962890625], [630.7122802734375, 589.477783203125], [629.911865234375, 588.0572509765625]]]",13.433333333333334,
404,"[[[651.7091064453125, 101.66749572753906], [664.2487182617188, 91.14299011230469], [640.3849487304688, 91.6058349609375], [683.0865478515625, 101.30120849609375], [626.1325073242188, 103.9412841796875], [706.3638305664062, 169.58880615234375], [596.48388671875, 172.9873046875], [761.923828125, 227.12855529785156], [546.2972412109375, 234.051025390625], [777.8016357421875, 233.56857299804688], [557.42138671875, 241.94427490234375], [669.5763549804688, 323.65435791015625], [606.0623779296875, 322.78497314453125], [631.458984375, 459.72235107421875], [601.9641723632812, 457.522705078125], [637.8729858398438, 585.3729248046875], [635.6952514648438, 583.7406616210938]]]",13.466666666666669,
405,"[[[652.1544189453125, 101.44711303710938], [664.6834106445312, 91.10624694824219], [640.9683227539062, 91.611083984375], [683.555908203125, 101.69967651367188], [626.8577880859375, 104.55206298828125], [706.6203002929688, 169.67236328125], [596.8739013671875, 173.20297241210938], [763.4425659179688, 226.94351196289062], [545.5953369140625, 233.61392211914062], [777.8370361328125, 234.15020751953125], [557.9818725585938, 241.49520874023438], [670.4332275390625, 321.7870178222656], [606.8972778320312, 320.9827880859375], [632.1459350585938, 456.281494140625], [601.7622680664062, 453.82220458984375], [645.4599609375, 583.8526000976562], [640.3409423828125, 581.6424560546875]]]",13.5,"HRV shows a dip, potentially indicating stress or engagement in a demanding task."
406,"[[[653.6581420898438, 100.69754028320312], [665.918212890625, 90.51153564453125], [642.499267578125, 91.07194519042969], [684.0082397460938, 101.40904235839844], [627.9930419921875, 104.49151611328125], [706.5474853515625, 169.11778259277344], [596.805419921875, 173.04617309570312], [762.3532104492188, 226.12538146972656], [546.4328002929688, 233.32070922851562], [777.917236328125, 233.783935546875], [557.8930053710938, 240.96408081054688], [670.4853515625, 320.24072265625], [606.7022705078125, 319.86468505859375], [634.6349487304688, 453.4219665527344], [602.049560546875, 451.8309020996094], [651.1365966796875, 584.337646484375], [643.7467041015625, 583.239990234375]]]",13.533333333333331,"HRV shows a dip, potentially indicating stress or engagement in a demanding task."
407,"[[[655.3280029296875, 99.73721313476562], [667.8514404296875, 89.82235717773438], [644.16259765625, 90.05560302734375], [685.8525390625, 101.45892333984375], [628.9738159179688, 103.82418823242188], [707.4268798828125, 169.52597045898438], [596.8543701171875, 172.12100219726562], [761.265869140625, 227.4969024658203], [546.2769775390625, 232.36056518554688], [778.1304931640625, 234.16937255859375], [556.3392333984375, 240.89920043945312], [672.0053100585938, 318.81109619140625], [607.480224609375, 318.11773681640625], [637.0631713867188, 451.996337890625], [602.7581787109375, 449.94171142578125], [656.3004760742188, 582.4647827148438], [647.4078369140625, 581.2646484375]]]",13.566666666666666,"HRV shows a dip, potentially indicating stress or engagement in a demanding task."
408,"[[[656.8494873046875, 98.465576171875], [669.1923828125, 88.57389831542969], [645.4798583984375, 89.04037475585938], [686.7822265625, 100.33840942382812], [629.6773681640625, 103.27754211425781], [708.2159423828125, 168.473876953125], [596.8428344726562, 171.43032836914062], [760.4306030273438, 227.66262817382812], [547.7416381835938, 232.30242919921875], [777.8201293945312, 234.77725219726562], [556.9459838867188, 240.9351806640625], [672.85302734375, 318.2802734375], [607.1079711914062, 318.0394287109375], [643.1969604492188, 449.89447021484375], [603.3967895507812, 448.7876281738281], [664.3991088867188, 579.9476928710938], [647.910400390625, 580.4295043945312]]]",13.6,"HRV shows a dip, potentially indicating stress or engagement in a demanding task."
409,"[[[657.9231567382812, 96.9345703125], [670.4933471679688, 87.02117919921875], [646.3265380859375, 87.1964111328125], [688.1922607421875, 98.93231201171875], [630.0352783203125, 101.13446044921875], [710.3124389648438, 168.20648193359375], [596.7908325195312, 170.5072021484375], [760.6470947265625, 227.73870849609375], [547.341796875, 233.02322387695312], [778.6923828125, 235.4610595703125], [558.2096557617188, 241.300048828125], [677.9229736328125, 317.58624267578125], [610.7611694335938, 317.8251953125], [652.4290161132812, 452.73162841796875], [606.2083129882812, 451.95648193359375], [679.097900390625, 584.0503540039062], [654.7047729492188, 584.2486572265625]]]",13.633333333333333,"HRV shows a dip, potentially indicating stress or engagement in a demanding task."
410,"[[[657.8837280273438, 95.23210144042969], [670.7382202148438, 85.5430908203125], [646.5267944335938, 85.40919494628906], [689.0464477539062, 97.89872741699219], [630.77001953125, 99.42510986328125], [710.7994384765625, 167.0336151123047], [597.34912109375, 169.9849853515625], [760.0394287109375, 225.62612915039062], [548.1992797851562, 232.83944702148438], [778.4273071289062, 235.72702026367188], [559.1818237304688, 241.23190307617188], [679.453857421875, 318.44580078125], [611.7716064453125, 319.0885009765625], [657.5659790039062, 453.9779357910156], [608.2959594726562, 453.65606689453125], [683.0970458984375, 584.6617431640625], [653.808837890625, 583.9057006835938]]]",13.666666666666666,"HRV shows a dip, potentially indicating stress or engagement in a demanding task."
411,"[[[658.7335815429688, 94.71499633789062], [671.2667846679688, 85.02374267578125], [647.5543212890625, 84.85076904296875], [689.0913696289062, 97.27027893066406], [631.7578735351562, 98.5291748046875], [711.757080078125, 166.45071411132812], [597.748046875, 168.89955139160156], [760.6839599609375, 225.86679077148438], [548.984130859375, 232.0205078125], [778.781494140625, 236.30792236328125], [559.3158569335938, 240.990234375], [681.531982421875, 319.16729736328125], [612.9532470703125, 319.8004455566406], [663.8927612304688, 456.5113525390625], [610.7643432617188, 456.2455749511719], [687.77880859375, 588.6347045898438], [652.9161987304688, 588.0347900390625]]]",13.7,"HRV shows a dip, potentially indicating stress or engagement in a demanding task."
412,"[[[659.08154296875, 93.54637145996094], [671.4569702148438, 83.85545349121094], [648.0519409179688, 83.73086547851562], [689.5659790039062, 96.29034423828125], [632.6925659179688, 97.5819091796875], [713.82470703125, 166.295654296875], [598.2793579101562, 168.22584533691406], [761.86328125, 226.44601440429688], [549.2510375976562, 230.837646484375], [778.8076782226562, 237.81793212890625], [559.466796875, 240.7169189453125], [683.8031005859375, 321.88934326171875], [613.31298828125, 322.5548095703125], [672.9655151367188, 458.81671142578125], [613.0481567382812, 458.7766418457031], [695.2426147460938, 588.9762573242188], [650.1774291992188, 588.9794921875]]]",13.733333333333333,"HRV shows a dip, potentially indicating stress or engagement in a demanding task."
413,"[[[659.9334106445312, 92.38265991210938], [672.1237182617188, 82.70256042480469], [648.8530883789062, 82.56195068359375], [690.1174926757812, 95.39045715332031], [633.499267578125, 96.60324096679688], [714.8243408203125, 165.5697021484375], [599.5624389648438, 167.82167053222656], [762.5140380859375, 224.71572875976562], [551.0594482421875, 230.08038330078125], [779.87060546875, 237.04705810546875], [560.912109375, 240.79852294921875], [686.2389526367188, 323.7414855957031], [615.1329956054688, 324.68359375], [680.480224609375, 461.1412658691406], [615.7216796875, 461.47296142578125], [700.9193725585938, 591.1282348632812], [647.209716796875, 591.3504638671875]]]",13.766666666666667,"HRV shows a dip, potentially indicating stress or engagement in a demanding task."
